Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Jordan,JOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.22200012,40.32600021,40.48500061,41.16999817,41.77099991,42.23899841,42.28099823,42.22900009,42.17399979,42.02799988,41.93099976,41.88999939,41.53099823,40.9679985,40.60100174,41.10499954,40.95899963,42.42399979,42.23500061,43.12400055,42.43999863,41.82899857,40.99300003,39.95299911,39.90399933,39.97000122,40.05799866
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.24900055,63.7859993,64.07299805,63.91500092,63.70800018,63.50299835,63.55799866,63.73300171,63.38499832,62.87099838,62.4280014,62.06700134,61.38299942,61.02700043,60.55199814,60.48500061,60.3730011,60.48400116,60.30199814,60.06999969,60.15200043,59.17900085,58.95299911,59.29600143,59.53099823,59.27199936,59.08499908
Kazakhstan,KAZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.78700256,69.66699982,69.55799866,69.48000336,69.44499969,69.45300293,69.52899933,69.64499664,69.78600311,69.93499756,70.08699799,70.14700317,70.20999908,69.80200195,69.22000122,69.47699738,69.66999817,69.93499756,70.26200104,70.00800323,70.36100006,70.66600037,70.81600189,70.59200287,70.84799957,71.21499634,71.44499969
Kenya,KEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.22399902,74.51000214,73.79799652,73.09100342,72.39199829,71.70200348,70.95800018,70.20600128,69.45600128,68.71600342,67.9940033,67.29299927,66.60199738,65.94000244,65.33200073,64.78700256,65.01300049,65.28700256,65.64299774,65.95200348,66.17199707,66.40899658,66.62400055,66.78800201,66.91000366,67.09100342,67.23600006
Kyrgyz Republic,KGZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.02899933,65.90399933,65.83799744,65.80500031,65.77300262,65.72299957,65.60199738,65.45400238,65.27899933,65.08100128,64.86399841,64.62799835,64.36199951,64.00099945,63.68999863,64.8730011,65.71600342,65.1230011,64.48000336,63.75400162,64.08200073,64.8010025,64.16600037,62.50699997,62.65800095,62.88399887,63.08300018
Cambodia,KHM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.19300079,80.29199982,80.5059967,80.80000305,80.81999969,80.6740036,80.40599823,79.79000092,78.9960022,79.85700226,81.19200134,83.09700012,82.54399872,81.7559967,80.57299805,80.94200134,81.32800293,81.67199707,79.97899628,82.4260025,84.93000031,85.37200165,82.1210022,80.95999908,80.81500244,80.87799835,80.95300293
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.08399963,60.39199829,60.56200027,60.51399994,61.27700043,61.69900131,62.05599976,62.54000092,60.68299866,60.5909996,61.00400162,61.08599854,61.52399826,60.77500153,61.1609993,60.9070015,60.93500137,61.09199905,60.75500107,60.15800095,60.32500076,60.50799942,60.7859993,60.93000031,60.76800156,60.77999878,60.83200073
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.56200027,59.3429985,60.82699966,62.85800171,65.21800232,67.74500275,67.63200378,67.46099854,67.34100342,67.40599823,67.69100189,67.35099792,67.32099915,67.58399963,67.62799835,67.69100189,67.17900085,66.88500214,66.90100098,67.64099884,68.25,68.09799957,68.13400269,68.52200317,68.90200043,69.15699768,68.73300171
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.15645466,61.99856671,63.04560478,63.16450043,63.47139283,63.8705882,63.45425061,64.2913734,64.5022523,64.86844863,64.66985305,64.81217215,65.23552423,65.17398166,65.81286675,66.03620421,66.10553963,66.08876392,66.23078104,66.25266583,65.89898656,65.28964351,65.63702231,65.28811786,65.49922125,65.48447191,65.46955977
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3809967,81.37999725,81.33799744,81.28500366,81.13700104,81.02500153,80.87000275,80.7009964,80.63700104,80.40100098,80.20200348,79.99299622,79.7440033,79.46600342,79.16400146,78.82900238,78.48600006,78.19999695,77.92099762,77.6969986,77.47100067,77.34200287,77.26399994,77.19499969,77.18099976,77.38600159,77.61399841
Lebanon,LBN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.49900055,43.04999924,43.16799927,43.21099854,43.22299957,43.30500031,43.29299927,43.61399841,43.70299911,44.04399872,44.38499832,44.74499893,45.17300034,45.59899902,45.78300095,46.13199997,46.41799927,46.5719986,46.64500046,46.68799973,46.70999908,46.73899841,46.77600098,46.83399963,46.92100143,47.02299881,47.1570015
Liberia,LBR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.31499863,60.27199936,60.2519989,60.23300171,60.2159996,60.20299911,60.19400024,60.19300079,60.20600128,60.23300171,60.2820015,60.33300018,60.40299988,60.48600006,60.58300018,60.68899918,60.79499817,60.90499878,61.01800156,61.1230011,61.20000076,61.15200043,61.05599976,60.91699982,60.88100052,60.93199921,60.9679985
Libya,LBY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.05199814,48.13899994,48.35200119,48.63899994,48.9659996,49.31200027,49.7159996,50.13100052,50.55400085,50.98799896,51.43399811,51.7159996,52.03099823,52.40599823,52.77700043,53.15800095,53.43899918,53.69300079,53.9129982,54.10300064,54.26800156,53.72600174,54.07500076,53.83599854,53.44800186,53.2179985,53.10499954
St. Lucia,LCA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.89499664,67.15799713,67.06999969,67.18000031,67.30999756,67.3030014,67.33100128,67.67299652,67.73699951,68.05699921,68.31099701,69.1309967,69.76499939,70.14600372,70.12599945,70.10199738,69.00800323,68.75099945,68.66400146,68.5759964,68.5,68.6780014,69.0019989,69.27799988,69.54000092,69.58000183,69.6289978
Latin America & Caribbean,LCN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.76374187,61.56411601,62.61058195,62.77881089,63.07883009,63.43209433,63.03319013,63.84803599,64.05652867,64.40493215,64.19135541,64.32190101,64.71322685,64.67484633,65.30962568,65.55399015,65.65092234,65.6510462,65.8261262,65.85046289,65.57861093,65.03651597,65.36562821,65.03920558,65.25779325,65.25102339,65.24294696
Least developed countries: UN classification,LDC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2912518,74.22808061,74.01673464,73.79902592,73.6201841,73.42346141,73.17437805,73.06734628,72.98962117,72.95282901,72.97924741,72.89156984,72.75575011,72.58789154,72.39206897,72.2280237,72.06048823,71.85157876,71.62499933,71.499698,71.36672655,71.26651088,71.04855932,70.99487884,70.98759482,71.02963734,71.07132178
Low income,LIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79147692,76.78856774,76.78177707,76.75243062,76.71454613,76.66713538,76.55119885,76.46802685,76.39812985,76.33161137,76.5006634,76.66759,76.82678547,76.92234014,76.98187205,76.97369539,76.98891184,76.94269313,76.92915202,76.88587879,76.80120492,76.59941821,76.33232511,76.23900787,76.18409638,76.18963769,76.19964936
Liechtenstein,LIE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.50899887,59.97399902,57.40800095,57.52899933,57.67300034,55.61800003,55.78699875,55.94900131,59.49300003,57.875,56.91699982,56.47700119,56.05500031,55.6269989,54.57799911,54.80099869,56.13399887,55.20700073,55.08599854,55.70800018,54.75999832,54.41400146,53.46099854,53.85200119,51.9280014,51.77700043,51.65499878
Lower middle income,LMC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.39344734,62.24837127,62.08709136,62.06992578,62.10085059,61.90187154,61.75017494,61.42295151,61.2046852,61.29241668,61.02717531,61.11764918,61.0685703,61.21489333,61.31423305,61.46583013,60.91501217,60.3631077,59.8521878,59.42659908,59.02191936,58.74796198,58.41957421,58.33914354,58.24093679,58.31462395,58.37441771
Low & middle income,LMY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.07836212,67.9706419,67.87263251,67.6797025,67.59065261,67.4697835,67.23200288,67.01296893,66.76404797,66.82342286,66.54681935,66.35140102,66.13768114,65.95868537,65.83818891,65.7473478,65.31275128,64.92358689,64.56489561,64.22351106,63.83393193,63.67031641,63.53222924,63.47266397,63.43769009,63.45199153,63.431562
Lesotho,LSO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6210022,75.53399658,75.38200378,75.3030014,75.1969986,75.16300201,75.04299927,74.93099976,74.85299683,74.79699707,73.7460022,72.66699982,71.58100128,70.4980011,69.42199707,68.35900116,67.33699799,66.37000275,65.46600342,65.54599762,65.62799835,65.77500153,65.90499878,66.04599762,66.15899658,66.42199707,66.69599915
Late-demographic dividend,LTE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.48079587,74.41409926,74.38457113,74.11906499,73.83953241,73.74815808,73.39625779,73.23872952,72.98293395,73.07316304,72.81893744,72.22217363,71.75112616,71.31873718,70.87562522,70.51596699,70.06531189,69.76423166,69.53047835,69.27389534,68.89155429,68.90917964,68.94500717,68.92308892,68.93727615,68.90607232,68.79670208
Lithuania,LTU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3690033,65.72100067,65.0759964,64.42700195,63.75899887,63.06100082,62.25999832,61.40800095,60.84899902,61.05799866,60.05400085,58.6780014,58.0890007,60.15599823,57.25400162,56.0909996,55.33800125,55.6570015,55.88700104,56.70100021,56.89099884,57.6570015,58.00099945,58.07699966,59.18199921,59.12599945,59.31700134
Luxembourg,LUX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6969986,51.89099884,52.67300034,52.10499954,52.07699966,50.29100037,50.81499863,51.00799942,51.20000076,52.06000137,53.37099838,52.82400131,53.86999893,53.20000076,54.09899902,54.79600143,55.28300095,54.96500015,55.00699997,57.27700043,56.97999954,56.85499954,58.01800156,58.2879982,59.00799942,59.15000153,58.94900131
Latvia,LVA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.96600342,67.52600098,66.02100372,64.44300079,62.77799988,61.01200104,59.19300079,59.05899811,58.90399933,57.55099869,56.11399841,56.63399887,58.52299881,57.61299896,57.83000183,57.83399963,59.36000061,60.6590004,61.98899841,60.58800125,58.97499847,58.69300079,59.91699982,59.93000031,60.17300034,60.37099838,60.46300125
"Macao SAR, China",MAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.40399933,57.52099991,58.22499847,58.26900101,58.20299911,59.84999847,67.55400085,66.7440033,66.3730011,65.70400238,65.01200104,66.4960022,64.59999847,63.41899872,64.76399994,66.18499756,67.66699982,69.78500366,70.63400269,70.74700165,70.97499847,71.35199738,71.01699829,70.93399811,71.10900116,71.09300232,70.96399689
St. Martin (French part),MAF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.15399933,53.09999847,53.33800125,53.5019989,53.33399963,53.72200012,53.55599976,53.86399841,53.91199875,54.16799927,53.20500183,51.05199814,50.4640007,51.61000061,52.27199936,51.65599823,51.00699997,50.86600113,50.5340004,49.81200027,49.66400146,49.85200119,49.20299911,49.01499939,49.06100082,49.20600128,49.3390007
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.17900085,66.63200378,66.08100128,65.50499725,64.89399719,64.24199677,63.42300034,62.57300186,61.68700027,60.75899887,59.78699875,57.56800079,56.98099899,51.37900162,49.63899994,49.04299927,46.19100189,44.99200058,44.58499908,42.77600098,41.78699875,42.34000015,40.7159996,41.46699905,41.61100006,42.01699829,42.33399963
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.22799683,86.23999786,86.20200348,86.17500305,86.20500183,86.28099823,86.39499664,86.54599762,86.70500183,86.8219986,86.8789978,86.86399841,86.9240036,86.80799866,86.71099854,86.625,87.20200348,87.74199677,88.23699951,88.6760025,89.04599762,87.97599792,86.70700073,86.58599854,86.47299957,86.44100189,86.41300201
Maldives,MDV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.47000122,49.67900085,49.94100189,50.24100113,50.55099869,50.85300064,51.52299881,52.18299866,52.8429985,53.5379982,54.29399872,55.75299835,57.29999924,58.92699814,60.62599945,62.38299942,64.17099762,64.48400116,64.84899902,65.25299835,65.68499756,66.15799713,66.64700317,67.1269989,67.56999969,67.96099854,68.29499817
Middle East & North Africa,MEA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23609933,47.89367019,47.44334951,47.5932097,47.78316716,47.65177391,47.33585779,47.16424438,46.99416643,47.36111614,47.32480574,47.20412629,47.02068642,47.42614639,47.8592071,48.23842962,47.79710955,47.9448247,47.69582152,47.89810533,48.11633853,48.26646177,48.46862856,48.81434708,48.9148541,49.08877455,49.17019357
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.58499908,58.72299957,59.39199829,60.10100174,59.94800186,59.89500046,59.9659996,61.40200043,61.24300003,60.50899887,60.375,59.77099991,59.93600082,59.4070015,60.73400116,60.63700104,61.58200073,61.75299835,62.03900146,61.00299835,61.98099899,61.20700073,62.43500137,61.99700165,62.14099884,62.18500137,62.23400116
Marshall Islands,MHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.48746693,67.36773468,67.25837267,67.04882336,66.95047436,66.8183168,66.5691809,66.33670468,66.07043292,66.13425643,65.82048571,65.59317993,65.34606387,65.14024624,64.99890155,64.89329626,64.41528535,63.98917435,63.59156008,63.21307277,62.78380304,62.60691791,62.46175576,62.38619269,62.33335664,62.32839324,62.28529394
"Macedonia, FYR",MKD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09700012,55.29600143,55.47200012,55.65599823,55.60900116,55.54899979,55.38899994,54.87400055,54.36800003,53.88800049,53.86700058,53.88499832,53.89899826,54.20600128,52.0719986,53.49200058,54.60400009,55.04499817,55.58100128,55.89500046,56.07699966,55.81999969,55.36000061,55.88299942,55.89699936,55.87400055,55.81299973
Mali,MLI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93600082,50.90999985,50.80799866,50.86800003,50.90200043,50.88100052,50.94599915,50.98099899,51.0379982,51.09400177,51.20299911,51.21699905,51.34600067,51.43299866,51.59600067,54.0359993,56.45500183,58.85699844,61.22600174,63.54800034,65.80899811,65.87400055,65.9980011,66.05899811,66.03099823,66.16899872,66.31999969
Malta,MLT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93999863,51.00699997,50.79899979,50.57300186,50.12099838,50.02799988,50.00299835,49.82600021,49.88100052,49.95000076,49.9070015,50.49300003,50.00999832,49.58300018,48.13600159,48.51599884,48.42499924,48.9980011,49.00099945,48.85300064,49.27000046,49.9090004,50.7519989,51.83399963,52.26200104,52.30899811,52.375
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.12400055,76.19999695,76.27100372,76.33399963,76.39199829,76.44599915,76.51399994,76.58100128,76.66600037,76.77700043,76.93399811,77.14299774,77.38200378,77.6269989,77.85199738,78.04000092,78.25099945,78.40699768,78.51200104,78.54299927,78.51000214,78.4509964,78.37200165,78.27200317,78.14600372,77.99299622,77.83399963
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05223938,46.61533463,46.17803606,46.31621804,46.52697899,46.24790734,45.99027197,45.86186778,45.69974384,46.09427833,45.92712794,45.81015583,45.61541624,46.02179101,46.43327167,46.74919055,46.13133272,46.14196005,45.68819614,45.74372802,45.73868366,45.76627183,45.85291859,46.14285988,46.19399905,46.34068461,46.46983072
Montenegro,MNE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45299911,53.72399902,53.79600143,53.69100189,53.51499939,53.15299988,52.63000107,52.31600189,51.95100021,51.94800186,51.63100052,51.38800049,51.17900085,50.99700165,50.78699875,50.58100128,51.17200089,51.82899857,52.31499863,51.6269989,50.69100189,48.83000183,49.92599869,49.25799942,48.97499847,48.8769989,48.78300095
Mongolia,MNG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.45800018,58.37400055,59.35599899,59.94200134,60.19100189,60.18199921,60.35300064,60.43600082,60.55099869,60.65499878,60.82600021,60.75699997,60.5340004,60.18299866,60.16699982,60.25299835,60.38600159,60.60300064,59.02600098,61.44400024,61.25500107,61.99900055,63.97399902,62.23300171,62.20299911,62.51699829,62.74100113
Northern Mariana Islands,MNP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.32900238,83.42900085,83.59799957,83.71499634,83.83599854,83.96199799,83.91000366,83.84300232,84.46800232,84.92500305,85.2460022,85.45300293,85.57800293,85.63200378,85.37599945,85.03600311,84.59799957,84.0490036,83.3809967,82.58200073,81.63899994,80.54499817,79.27700043,79.2009964,79.09799957,79.07900238,79.06400299
Mauritania,MRT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.77899933,45.81200027,45.84799957,45.83300018,45.94800186,45.89400101,45.91199875,46.08499908,46.17100143,46.21099854,46.32300186,46.41899872,46.54999924,46.6230011,46.70700073,46.79000092,46.75699997,46.86500168,46.93000031,47.05899811,47.09899902,47.14300156,47.13899994,47.13199997,47.11600113,47.2120018,47.3030014
Mauritius,MUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.64199829,59.74300003,59.78499985,59.82600021,59.875,59.90399933,59.86299896,59.82899857,59.8370018,59.88800049,59.95899963,60.09999847,59.56399918,58.97000122,58.29199982,58.67699814,58.43799973,57.9469986,57.88399887,57.86399841,58.56000137,58.00500107,58.39199829,59.8730011,60.64300156,60.54700089,60.43299866
Malawi,MWI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.375,77.33399963,77.26899719,77.19499969,77.1289978,77.07499695,77.03299713,77.00499725,76.97699738,77.7539978,78.52700043,79.30400085,80.06300354,80.80799866,81.52799988,82.2009964,82.43900299,81.75499725,82.65699768,82.41799927,82.14099884,81.84799957,81.46700287,80.94300079,80.93800354,80.99099731,81.05699921
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.87200165,61.91799927,61.95100021,61.96900177,61.97600174,61.97299957,61.97499847,61.97499847,61.98099899,61.93299866,63.01399994,62.60400009,62.2179985,61.85599899,61.51599884,61.20299911,60.76800156,60.35599899,59.71699905,59.92200089,59.81499863,60.86299896,61.85800171,63.24599838,63.23799896,63.31000137,63.34600067
North America,NAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.65317263,65.21690079,65.3413484,65.22575308,65.55417599,65.63323048,65.78513264,66.09266156,66.18469868,66.28491182,66.32353035,65.99738392,65.77068658,65.49486241,65.25053297,65.24993506,65.37421353,65.29193351,65.31636982,64.67170606,63.9854478,63.42293857,63.30149338,62.9314112,62.59665606,62.47718311,62.34006556
Namibia,NAM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1590004,56.18399811,56.25,56.47800064,56.68199921,56.02199936,55.38800049,54.85699844,55.40100098,55.93999863,56.45899963,57.63000107,58.6969986,59.6629982,60.54299927,61.35200119,62.20000076,62.97000122,63.68500137,62.47000122,61.1780014,59.90100098,58.54299927,58.72600174,58.94499969,59.34999847,59.75600052
New Caledonia,NCL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.27000046,59.46300125,59.70800018,59.95299911,60.13299942,60.2159996,60.12200165,60.02199936,59.86800003,59.70000076,59.55400085,59.43099976,59.31399918,59.17699814,59.00999832,58.80599976,58.41799927,57.99200058,57.54700089,57.1269989,56.68999863,56.54800034,56.44400024,56.36199951,56.27700043,56.27799988,56.24399948
Niger,NER,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.69400024,57.18399811,57.71500015,58.27000046,58.83399963,59.40000153,60.11399841,60.80599976,61.47399902,62.11700058,62.73699951,63.27999878,63.73400116,64.10600281,64.40000153,64.62599945,64.66400146,64.69799805,64.72299957,64.73600006,64.73899841,64.73699951,64.73400116,64.72499847,64.70999908,64.68599701,64.68299866
Nigeria,NGA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9640007,56.93899918,56.89799881,56.84500122,56.77999878,56.70399857,56.60100174,56.47800064,56.33300018,56.16400146,55.9679985,55.73199844,55.45800018,55.13999939,54.77399826,54.9109993,55.05400085,55.20299911,55.35300064,55.5019989,55.64599991,55.78900146,55.9280014,56.05899811,56.18099976,56.30599976,56.41999817
Nicaragua,NIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.35400009,58.33200073,58.31399918,58.29800034,58.27999878,58.25699997,58.52799988,58.80400085,59.08800125,59.38399887,59.69400024,60.02899933,60.37599945,60.73199844,61.09400177,61.46099854,61.86199951,62.11700058,62.41199875,62.82799911,63.09400177,63.32500076,63.57600021,63.82099915,64.03900146,64.24099731,64.43800354
