Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.49300003,10.4119997,10.38599968,9.295000076,9.633999825,9.98900032,10.35499954,10.73099995,8.100000381,8.631999969,9.187999725,9.774999619,10.39000034,10.55599976,10.71700001,10.89299965,11.06799984,11.24100018,12.17000008,12.18400002,12.06799984,11.95899963,11.89400005,11.81499958,11.28999996,10.99800014,10.82299995
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.366000175,8.402999878,8.453000069,8.506999969,8.55700016,8.595000267,8.269000053,9.713999748,7.826000214,7.5,7.800000191,12.55000019,9.899999619,8.529999733,8.109999657,8.270000458,8.199999809,8.199999809,8.409999847,8.640000343,8.529999733,8.430000305,8.329999924,8.050000191,7.559999943,7.68599987,7.747000217
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477999985,0.231000006,0.589999974,1.784999967,1.284999967,0.839999974,0.612999976,0.754000008,1.600000024,2.5,1.799999952,1.916000009,2.03399992,2.117000103,1.792999983,1.462000012,0.870999992,0.437999994,0.187000006,0.349999994,0.200000003,0.200000003,0.300000012,0.100000001,0.179000005,0.264999986,0.345999986
Kiribati,KIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.407000065,2.513000011,2.878000021,2.476000071,2.062999964,2.048000097,2.60800004,6.962999821,6.342000008,4.400000095,4,3.299999952,3.599999905,3.700000048,3.700000048,3.5,3.200000048,3.200000048,3.599999905,3.700000048,3.400000095,3.200000048,3.099999905,3.5,3.599999905,3.65199995,3.614000082
Kuwait,KWT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.931999981,0.883000016,0.800000012,0.699999988,2.130000114,0.699999988,0.699999988,0.699999988,0.699999988,0.800000012,0.800000012,1.100000024,1.299999952,1.700000048,1.950000048,1.299999952,1.5,1.799999952,1.600000024,1.799999952,3.599999905,3.552000046,3.490999937,3.421999931,2.779000044,2.438999891,2.232000113
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.912581309,8.722927152,8.43877939,8.59046776,9.472254656,10.08097573,9.594624433,10.83289806,11.31839013,10.94542995,10.17723079,10.89743561,10.88682755,10.34179613,9.16915808,8.804419518,8.235925212,7.701965328,8.166134627,7.601563044,7.117283961,6.766068317,6.668015292,6.467391874,6.977364148,8.08538748,8.464892218
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.140000105,2.411000013,2.474999905,2.536000013,2.599999905,1.945000052,1.988999963,1.952999949,1.916000009,1.883999944,1.848999977,1.815999985,2.088999987,2.413000107,1.399999976,1.399000049,1.396000028,1.393000007,1.389000058,1.381999969,1.371000051,1.358999968,1.343999982,1.327999949,1.417999983,1.483999968,1.531999946
Lebanon,LBN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.536999702,8.387000084,8.01099968,7.842999935,8.020999908,8.329000473,6.105999947,8.267000198,8.527000427,8.791999817,8.104000092,8.119999886,8.465000153,7.849999905,8.133000374,8.399000168,8.979999542,7.163000107,6.199999809,6.170000076,6.152999878,6.201000214,6.22300005,6.230000019,6.538000107,6.78399992,6.960999966
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.238999844,4.037000179,4.053999901,4.15899992,4.328999996,5.360000134,5.131000042,4.916999817,4.71999979,4.537000179,4.368000031,4.209000111,4.09499979,3.984999895,4.93599987,4.156000137,5.599999905,5.112999916,4.618000031,3.700000048,3.713999987,3.721999884,3.724999905,3.622999907,3.871000051,4.001999855,4.074999809
Libya,LBY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.81100082,19.125,19.20000076,19.35499954,19.17099953,19.44499969,19.41200066,19.38899994,19.35499954,19.34700012,19.26300049,19.24500084,19.39699936,19.20999908,19.20299911,19.01000023,18.87599945,18.68799973,18.49099922,18.39900017,17.13500023,19.21999931,19.21999931,19.21999931,19.21999931,19.21999931,19.21999931
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81599998,17.71299934,16.79999924,19,15.89999962,16.29999924,20.5,21.60000038,18.10000038,16.5,13.07999992,14.69999981,22.20000076,21,18.70000076,16,14,12.72000027,15.36999989,20.63800049,18.85700035,19.06200027,22.20899963,22.23500061,20.56500053,19.75900078,18.95999908
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.939168271,8.697989988,8.425666262,8.595448807,9.400576099,10.02635616,9.557520983,10.72725269,11.28216337,10.90864091,10.18844521,10.89039961,10.86397054,10.32677742,9.167349536,8.790845639,8.21927759,7.716829288,8.234382596,7.653786513,7.15255586,6.791638913,6.680306184,6.498509156,6.978420427,8.057520809,8.431949989
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.852518166,5.284960489,5.063478994,5.125366689,5.264221649,5.066706073,5.632146612,5.198202359,5.551107073,5.076260304,5.496223034,5.319217494,5.544006397,5.607059608,5.631073974,5.668696941,5.557412908,5.207169961,5.498684503,5.510314165,5.588534162,5.395095528,5.330634015,5.346803863,5.399618617,5.453155144,5.436177914
Low income,LIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.463654708,5.599112544,5.575996762,5.521404672,5.37641935,5.496733764,5.49339296,5.742212671,5.675600849,5.297291073,5.915271199,5.562263017,5.616079402,5.533681006,5.643256686,5.75085666,5.790999906,5.596172152,5.561553464,5.58440853,5.62112718,5.454559693,5.390797789,5.416877489,5.47199326,5.570902965,5.558131937
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.69999981,14.19999981,13.69999981,13,12.19999981,11.30000019,10.60000038,9.100000381,8.899999619,7.699999809,7.900000095,8.800000191,8.199999809,8.399999619,7.699999809,6.5,6,5.199999809,5.900000095,4.900000095,4.199999809,4,4.409999847,4.400000095,4.659999847,4.980999947,5.201000214
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02637815,5.032131023,5.230652256,5.405651467,5.155745345,5.174642137,5.556969938,5.44685537,5.630241234,5.737006165,5.740473554,6.107666107,6.027781425,5.978685571,6.185555789,5.917681424,5.422040917,5.43960234,5.557956918,5.297211331,5.422682048,5.281840348,5.274654802,5.113513842,5.087547702,5.020437554,5.029013284
Low & middle income,LMY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.865245089,5.55159763,5.6011202,5.75688203,5.824683359,5.938665784,6.117189036,6.36148979,6.497268707,6.358706361,6.307949871,6.424402663,6.374381543,6.228642171,6.120069682,5.895859794,5.517301315,5.630273885,5.823496005,5.60265768,5.601818991,5.512110994,5.507081435,5.441382824,5.505732398,5.624675465,5.692107802
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.55200005,26.99600029,25.77499962,26.21500015,34.86800003,26.50699997,39.29999924,33.41199875,27.27000046,26.20999908,37.58300018,27.45899963,25.28000069,31.60000038,36.02299881,25.25200081,25.61300087,25.29999924,24.77499962,25.63400078,24.71199989,25.20899963,24.44000053,24.6420002,26.52000046,27.42300034,27.50499916
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.288099044,5.580498423,5.475262131,5.683955444,5.816249101,5.916687491,6.066998918,6.577836809,6.664252806,6.380899474,6.116027093,6.006578356,5.955973104,5.840506891,5.509991744,5.315158642,4.929316824,5.170293822,5.41410987,5.195600917,5.114904198,5.073061049,5.089942713,5.030747349,5.158165828,5.431650933,5.55112426
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00799942,10.13099957,12.89099979,17.29999924,17.5,15.60000038,14.10000038,13.71100044,13.38799953,15.93099976,16.84000015,13.00800037,12.875,10.68400002,8.324999809,5.78000021,4.25,5.826000214,13.78499985,17.81399918,15.39000034,13.36499977,11.77000046,10.69799995,9.119999886,9.18500042,9.168999672
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.481999993,2.029000044,2.329999924,3.479000092,2.917999983,3.286000013,2.52699995,2.763000011,2.390000105,2.345000029,1.804999948,2.621000051,3.674999952,5.112999916,4.487999916,4.730999947,4.065000057,5.059999943,5.122000217,4.361000061,4.901000023,5.139999866,5.84800005,5.852000237,6.669000149,5.941999912,5.624000072
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.66600037,14.10400009,17.94199944,15.37899971,8.095000267,20.93000031,14.69999981,14.4630003,13.78999996,14.21100044,13.8210001,13.82900047,12.06099987,11.70800018,10.03299999,7.03000021,6.052000046,7.738999844,17.51499939,19.48200035,16.20599937,15.04699993,11.86699963,10.84599972,9.873000145,9.883000374,9.626000404
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.299999952,2,2.400000095,3.599999905,4.199999809,3.099999905,4.5,6.300000191,6.699999809,6.5,6.400000095,6.099999905,4.900000095,4.199999809,3.700000048,3,3,3.5,2.799999952,2.599999905,2,1.799999952,1.700000048,1.802000046,2.724999905,3.177999973
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29999924,16,15.89999962,19.57500076,22.89999962,18.10000038,16.89999962,19.12000084,13.93999958,13.60000038,12.46000004,11.59000015,11.92000008,10.82999992,11.01000023,9.670000076,9.800000191,9.600000381,9.100000381,9.100000381,8.909999847,8.989999771,9.229999542,9.899999619,9.699999809,9.982999802,10.37300014
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.316999912,6.664000034,6.085000038,6.232999802,6.388000011,6.264999866,7.462999821,5.407000065,11.10000038,8.5,7.300000191,6.800000191,7.949999809,8.170000076,7.289999962,7.380000114,5.070000172,3.980000019,6.400000095,7.449999809,6.679999828,5.579999924,5.099999905,3.859999895,4.900000095,4.982999802,4.967999935
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.504000187,2.796999931,1.546000004,3.638999939,2.104000092,1.480999947,2.315999985,3.109999895,3.015000105,5.800000191,5.587999821,5.377999783,5,3.776000023,2.599999905,3.852999926,5.535999775,5.43200016,4.275000095,3.839999914,2.700999975,1.299999952,1.325000048,1.44599998,1.799999952,2.134000063,2.335999966
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.486000061,4.803999901,2.736999989,0.81099999,0.790000021,1.184000015,1.623999953,1.41900003,5.110000134,1.970000029,0.967999995,4.234000206,3.778000116,3.354000092,7.039000034,14.43999958,1.707999945,2.996999979,6.149000168,11.71000004,0.89200002,1.213999987,1.626999974,5.210000038,3.867000103,3.233999968,2.867000103
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.33417797,12.89711782,13.1421714,13.11412096,14.12060722,13.8741222,13.25671998,13.09793919,12.05991794,12.7027024,12.76337048,13.07328789,13.31659731,12.09639988,11.85705552,10.98365668,10.43188652,10.04479742,10.2266003,10.50519955,11.27243286,11.4539143,11.06013758,11.18618487,11.24569537,11.12096334,11.01910296
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048000097,3.095999956,3.213999987,4.247000217,6.885000229,5.249000072,4.054999828,3.572999954,2.487999916,2.563999891,2.538000107,2.864000082,2.963999987,3.660000086,3.558000088,3.565999985,3.644999981,3.904000044,5.379000187,5.328999996,5.193999767,4.922999859,4.94299984,4.830999851,4.335999966,4.014999866,4.050000191
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.896542757,5.547857748,5.603120009,5.775813918,5.861114854,5.974811157,6.16861955,6.413044551,6.566007292,6.448725486,6.341683806,6.499468926,6.441227695,6.290632639,6.163096198,5.909180724,5.491715462,5.633521485,5.848919812,5.604465508,5.599875993,5.517992819,5.519175132,5.443977701,5.509370424,5.630581392,5.707116001
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.63100052,30.52799988,30.29299927,31.35099983,31.25900078,35.61399841,36,34.5,32.40000153,32.20000076,30.5,31.94000053,36.68999863,37.15000153,37.27000046,36.09999847,35,33.79999924,32.20000076,32,31.39999962,31,29,28.03000069,26.06800079,26.72800064,27.25399971
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.225999832,7.061999798,12.23600006,11.90600014,7.375999928,8.017000198,3.299999952,7.370999813,9.277999878,7.945000172,7.622000217,7.315999985,4.532000065,8.75399971,9.583000183,10.42000008,11.69999981,10.56599998,9.423000336,7.300000191,6.900000095,6.93200016,7.300000191,8.199999809,8.137999535,8.097000122,8.067000389
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.643000126,6.830999851,6.765999794,6.578000069,6.703999996,6.829999924,6.59499979,6.364999771,6.833000183,6.322999954,7.106999874,6.90199995,7.487999916,7.316999912,6.922999859,6.797999859,6.472000122,5.977000237,6.888999939,6.847000122,6.377999783,6.308000088,6.386000156,5.803999901,5.390999794,5.316999912,5.412000179
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920000017,0.917999983,0.913999975,0.911000013,0.897000015,0.894999981,0.893000007,0.890999973,0.888999999,0.885999978,0.880999982,0.875999987,0.870000005,0.862999976,0.856000006,0.845000029,0.833000004,0.824000001,0.814999998,0.809000015,0.805000007,0.802999973,0.800999999,0.800000012,0.800000012,0.805999994,0.809000015
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.09398586,13.58677415,13.99735289,14.07582032,15.43672717,15.10992165,14.32245433,14.06738354,13.04550401,13.82517352,13.84226123,14.13508306,14.4066586,12.98750261,12.78512322,11.82573912,11.32082737,11.00365326,11.18585687,11.60926694,12.59007168,12.88747895,12.44039335,12.6181598,12.74843028,12.58814377,12.44072227
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72400093,19.75699997,19.74699974,19.72400093,19.88800049,19.48200035,19.16300011,19.02499962,19.50900078,19.32900047,19.21500015,19.2670002,20.26099968,19.53100014,19.5909996,18.7859993,19.39999962,16.79999924,19.10000038,19.70000076,19.70000076,19.60000038,19.5,18.00200081,17.52000046,17.49200058,17.41900063
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78000021,7.65899992,8.600000381,9,5.5,6.699999809,7.699999809,5.900000095,4.699999809,4.599999905,4.599999905,6.199999809,6.800000191,3.599999905,3.299999952,3.200000048,7.199999809,5.599999905,5.900000095,6.5,7.737999916,8.227000237,7.90500021,7.945000172,7.449999809,6.69299984,6.322999954
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.71100044,23.68700027,24.02099991,23.81500053,23.55400085,24.37800026,23.92200089,23.81800079,23.56299973,23.24200058,23.46199989,23.20899963,23.00900078,23.10899925,23.20299911,23.30400085,24.29000092,24.00200081,23.74500084,23.52199936,23.31800079,22.54999924,23.29400063,25.29999924,24.66900063,24.36800003,24.1439991
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.60400009,15.47299957,15.18500042,14.89599991,14.61600018,14.33399963,14.05000019,13.77200031,16.2670002,19.10000038,14.83500004,17.00699997,13.0010004,9.848999977,10.93200016,12.1239996,13.42599964,16.06299973,13.22399998,10.83699989,10.90499973,10.10000038,10.09799957,10.06700039,11.11800003,11.65699959,11.96700001
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.973999977,3.299999952,3.900000095,4.5,9.590000153,5.800000191,6.599999905,6.900000095,7.699999809,8.800000191,6.800000191,7.199999809,7.699999809,8.5,9.600000381,9.100000381,8.5,7.199999809,7.300000191,7.699999809,7.900000095,8.699999809,7.619999886,7.718999863,7.920000076,7.782999992,7.605000019
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.894999981,6.675000191,6.909999847,6.636000156,6.968999863,6.915999889,6.869999886,6.795000076,7.335999966,7.413000107,7.488999844,7.565999985,7.644000053,7.722000122,7.800000191,6.677999973,6.589000225,6.528999805,6.512000084,6.493999958,6.47300005,6.356999874,6.440000057,6.43599987,6.637000084,6.735000134,6.775000095
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.246000051,3.700000048,4.099999905,3.772000074,3.099999905,2.5,2.400000095,3.200000048,3.400000095,3,3.5,3.5,3.599999905,3.5,3.5,3.299999952,3.200000048,3.299999952,3.700000048,3.400000095,3.099999905,3,3.099999905,2.869999886,3.099999905,3.298000097,3.323999882
North America,NAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.161118151,7.875829802,7.355032013,6.530774975,5.987303114,5.815323818,5.314926933,4.876194716,4.537890856,4.278918068,4.951140888,5.994598209,6.166797591,5.678084075,5.277358685,4.777016093,4.74725136,5.831719341,9.193748687,9.438914546,8.748642997,8.013264582,7.367233241,6.276522219,5.474766915,5.143295384,5.142114996
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19.04700089,19.08600044,19.39999962,19.46500015,19.53000069,19.5,19.64100075,19.7670002,20.29999924,35.31399918,21.40500069,20.45299911,21.89999962,23.125,20.30200005,20.95700073,37.59999847,29.70800018,22.10000038,24.68300056,27.40999985,29.64999962,29.59300041,26.93700027,25.58799934,24.9090004
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05999947,17.44300079,17.8010006,18.10700035,18.35300064,18.60000038,17.91699982,17.22599983,16.22200012,14.32400036,13.46199989,15.25,16.55900002,16.30999947,16.6970005,16.99600029,18.04000092,15.50899982,13.96700001,13.92800045,13.95800018,14.0170002,14.04399967,14.03199959,14.53999996,14.86100006,15.05900002
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.792000055,5.039999962,3.005000114,2.815999985,5.099999905,3.035000086,3.232000113,3.138999939,3.04399991,3.825999975,1.470000029,2.255000114,1.672000051,2.719000101,3.099999905,2.927000046,2.400000095,2.444000006,2.388999939,2.444999933,2.421000004,2.483999968,2.451999903,2.46600008,2.59100008,2.634000063,2.664999962
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.943999767,6.18599987,6.199999809,6.206999779,6.250999928,6.874000072,4.629000187,5.238999844,5.927000046,6.702000141,6.77699995,6.853000164,6.931000233,7.011000156,7.05700016,7.102000237,7.146999836,7.191999912,7.237999916,7.285999775,7.334000111,7.599999905,7.099999905,4.800000191,4.275000095,5.005000114,5.423999786
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44999981,14.39999962,13.39999962,12.45600033,16.89999962,14.89999962,13.30000019,13.19999981,10.89999962,9.800000191,6.400000095,12.19999981,8,6.699999809,5.599999905,5.300000191,5,6.199999809,8.199999809,8,7.421000004,6.743000031,5.300000191,5.272999763,5.610000134,5.892000198,6.112999916
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28399992,5.554999828,6.284999847,7.15899992,7.157000065,6.421000004,5.511000156,4.394000053,3.621999979,2.724999905,2.118999958,2.553999901,3.592999935,4.645999908,4.723999977,3.904999971,3.178999901,2.75,3.413000107,4.449999809,4.977000237,5.821000099,7.243000031,7.415999889,6.872000217,6.165999889,5.605999947
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.407000065,5.909999847,5.965000153,5.348999977,6.30700016,5.035999775,4.686999798,3.736999989,3.246999979,3.457999945,3.737999916,4.021999836,4.221000195,4.256000042,4.381000042,3.398999929,2.493000031,2.549999952,3.102999926,3.520999908,3.214999914,3.122999907,3.423000097,3.483999968,4.296000004,4.806000233,5.125999928
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.542999983,3.224999905,3.20600009,3.190999985,3.173000097,4.5,3.785000086,3.076999903,1.850000024,2.04399991,3.808000088,2.898000002,3.266000032,2.198999882,3.178999901,3.167000055,3.170000076,2.099999905,1.922000051,2.528000116,3.221999884,2.453000069,3.299999952,3,3.032000065,3.213000059,2.999000072
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61100006,10.67300034,9.798999786,8.361000061,6.461999893,6.297999859,6.847000122,7.724999905,7.035999775,6.137000084,5.447999954,5.284999847,4.750999928,4.012000084,3.812999964,3.849999905,3.595000029,4.018000126,5.822999954,6.144999981,5.96600008,6.407000065,5.763999939,5.375999928,5.364999771,5.245999813,5.486999989
